comment,attack
"['whats', 'fav', 'song', 'always', 'forever', 'making', 'good', 'love', 'avant']",0
"['whats', 'fave', 'dessert', 'cream', 'brulee']",0
"['whats', 'favoritee', 'color', 'blue', 'pink', 'purple']",0
"['whats', 'favourite', 'part', 'sex', 'kissing']",0
"['whats', 'opinion', 'ppl', 'marrying', 'outside', 'race', 'u', 'think', 'u', 'see', 'bi', 'racial', 'couple', 'together', 'well', 'fall', 'love', 'person', 'colour', 'skin', 'ethnicity', 'neither', 'looked', 'boii', 'treats', 'bodies', 'perfect', 'try', 'discriminate', 'need', 'r', 'r', 'answer', 'question', 'im', 'dont', 'mind', 'love', 'shared', 'two', 'ppl', 'careless', 'others', 'think', 'cause', 'love', 'dd']",0
"['whats', 'opinion', 'ppl', 'put', 'real', 'last', 'names', 'u', 'wud', 'u', 'lmao', 'dont', 'know', 'lol']",0
"['whats', 'opinion', 'lady', 'gaga', 'contacts', 'make', 'ur', 'eyes', 'look', 'even', 'bigger', 'really', 'lol', 'funny']",0
"['whatu00a0isu00a0theu00a0most', 'uncommon', 'meaningful', 'tattoo', 'seen', 'id', 'say', 'flame', 'looking', 'ones', 'look', 'silly']",0
"['girls', 'gone', 'wild', 'comes', 'ur', 'watching', 'tv', 'parents', 'well', 'ill', 'neva', 'watch', 'tv', 'parents', 'cause', 'dad', 'control', 'really', 'dont', 'watch', 'tv', 'watch', 'continually', 'changing', 'station']",0
"['guys', 'start', 'dating', 'date', 'err', 'day', 'lol']",0
"['u', 'feel', 'online', 'persom']",0
"['last', 'time', 'full', 'body', 'massage', 'havent', 'yet']",0
"['last', 'time', 'ice', 'cream', 'kind', 'ages', 'ago', 'cookies', 'cream', 'loved', 'lol']",0
"['ur', 'bday', 'already', 'know', 'november', 'lol']",0
"['birthday', '9th', 'november', 'ima', 'scorpio']",0
"['comes', 'life', 'general', 'feel', 'important', 'thing', 'r', 'important', 'thats', 'hard', 'fewr', 'happinessr', 'trustr', 'lover', 'supportr', 'peacer', 'r', 'lets', 'stick']",0
"['ppl', 'laugh', 'usually', 'make', 'laugh', 'cause', 'im', 'either', 'talking', 'stoopid', 'acting', 'stoopid']",0
"['something', 'hurts', 'u', 'much', 'explain', 'ppl', 'bout', 'like', 'private', 'stuff', 'u', 'either', 'get', 'stop', 'convo', 'better', 'hurt', 'urself', 'n', 'tell', 'wana', 'know', 'well', 'issue', 'person', 'think', 'talk', 'might', 'help', 'situations', 'person', 'another', 'person', 'yeah', 'maybe', 'person', 'needs', 'speak', 'person', 'thats', 'involved', 'involve', 'others']",0
"['nothing', 'types', 'things', 'entertain', 'r', 'come', 'online', 'talk', 'fav', 'peeps', 'know', 'dd']",0
"['u', 'getting', 'next', 'car', 'im', 'allowed', 'remember']",0
"['u', 'getting', 'next', 'car', 'aww', 'want', 'one', 'im', 'allowd', 'right', 'till', 'get', 'house', 'bummed']",0
"['u', 'nice', 'heap', 'clean', 'laundry', 'laying', 'ur', 'bed', 'wadda', 'ya', 'wana', 'sometimes', 'wana', 'jump', 'right', 'bash', 'face', 'n', 'smell', 'lol', 'bout', 'u', 'lol', 'usually', 'dont', 'leave', 'clean', 'clothes', 'folded', 'bed', 'soon', 'folded', 'go', 'cupboard', 'draw']",0
"['u', 'think', 'song', 'kiss', 'prince', 'u', 'think', 'ok', 'dont', 'know', 'think', 'lol']",0
"['u', 'kid', 'u', 'ever', 'crabby', 'bossy', 'neighbor', 'person', 'around', 'u', 'always', 'yelling', 'kids', 'saying', 'hooligans', 'etc', 'explain', 'ur', 'experience', 'lol', 'nah', 'neigbours', 'cool', 'awsum', 'weird', 'funny', 'lol']",0
"['u', 'kid', 'ur', 'worst', 'fear', 'lmao', 'hospitals', 'cause', 'fell', 'verander', 'belcony', 'dreamt', 'dark', 'hall', 'ways', 'flickering', 'lights', 'im', 'walking', 'hall', 'way', 'past', 'ever', 'room', 'sorry', 'hard', 'explain', 'dads', 'dad', 'passed', 'seeing', 'alot', 'dreams', 'wasnt', 'close', 'thinks', 'would', 'tell', 'dad', 'like', 'things', 'wouldnt', 'know', 'ever', 'long', 'story', 'told', 'family', 'elder', 'also', 'told', 'dreams', 'dads', 'dad', 'trying', 'get', 'dad', 'cause', 'dad', 'dad', 'close', 'wanted', 'let', 'dad', 'know', 'sorry', 'bringing', 'dad', 'got', 'message', 'never', 'saw', 'visuals', 'never', 'dreamt', 'since']",0
"['first', 'time', 'beer', 'dont', 'drink', 'beer', 'lol']",0
"['last', 'time', 'cried', 'cant', 'remember', 'know', 'recent']",0
"['last', 'time', 'laughed', 'hard', 'ur', 'stomach', 'hurt', 'pushed', 'trebla', 'hill', 'clarissa', 'laughed', 'made', 'laugh', 'clarissa', 'pushed', 'trebla', 'hills', 'frisko', 'laughed', 'omg', 'ok', 'let', 'get', 'right', 'clarissa', 'pushed', 'trebla', 'steepest', 'hills', 'frisko', 'laughed', 'lmfao']",0
"['last', 'time', 'use', 'facebook', 'im', 'almost', 'sick', 'fb', 'anyways', 'dont', 'know']",0
"['last', 'time', 'use', 'formspring', 'maybe', 'today', 'im', 'sure']",0
"['last', 'time', 'use', 'msn', 'messenger', 'never']",0
"['last', 'time', 'use', 'yahoo', 'messenger', 'im', 'always', 'going', 'yahoo']",0
"['cook', 'end', 'result', 'usually', 'house', 'smoke', 'suck', 'cooking', 'lmao', 'im', 'good', 'cook', 'well', 'think', 'though']",0
"['visualize', 'u201cperfectu201d', 'relationship', 'see', 'lmao', 'dont', 'believe', 'perfect', 'relationship', 'cause', 'nothing', 'ever', 'perfect', 'relationship', 'shadyness', 'secrets', 'controlling', 'thats', 'perfect', 'enough', 'perfect', 'right']",0
"['walk', 'people', 'hear', 'coming', 'lol', 'im', 'heels', 'yes']",0
"['little', 'think', 'moon', 'cheese', 'nope', 'little', 'used', 'think', 'really', 'man', 'lived', 'moon']",0
"['whens', 'last', 'time', 'made', 'difference', 'try', 'ad', 'make', 'difference', 'err', 'day']",0
"['whens', 'last', 'time', 'made', 'difference', 'try', 'make', 'difference', 'everyday']",0
"['wher', 'seen', 'car', 'google', 'durr']",0
"['new', 'zealand', 'originally', 'live', 'australia']",0
"['u', 'going', 'tomorrow', 'ims', 'going', 'anywhere', 'gota', 'get', 'ready', 'work', 'tomorrow', 'yay']",0
"['u', 'going', 'today', 'im', 'aware', 'something', 'always', 'comes']",0
"['u', 'im']",0
"['find', 'follow', 'lol', 'answerd', 'question', 'yahoo', 'answers', 'link', 'im', 'ess', 'ach', 'aye', 'loves', 'kay', 'eye', 'enn', 'gee', 'lol']",0
"['find', 'last', 'thing', 'lost', 'last', 'place', 'looked', 'last', 'thing', 'lost', 'still', 'havent', 'found', 'look', 'last', 'place', 'saw']",0
"['u', 'want', 'go', 'next', 'vacation', 'canada', 'lol', 'may', 'states']",0
"['see', 'five', 'years', '5', 'years', 'see', 'expanding', 'beauty', 'industry', 'business', 'wedding', 'planning', 'thats', 'im', 'aiming', 'moment']",0
"['wish', 'right', 'dubai', 'somewhere', 'thats', 'hot', 'cause', 'im', 'frozing', 'yeh', 'another', 'shay', 'woord']",0
"['work', 'work', 'bank']",0
"['u', 'dont', 'ome', 'muj', 'im', 'sure', 'u', 'activated', 'blew', 'inbox', 'lol']",0
"['mista', 'f', 'missing', 'recently', 'told', 'u']",0
"['mista', 'f', 'missing', 'recently', 'mr', 'flintstone', 'mia', 'bit']",0
"['favorite', 'place', 'kissed', 'lips', 'neck', 'back', 'forehead']",0
"['u', 'born', 'would', 'like', 'live', 'nz', 'live']",0
"['would', 'like', 'live', 'anywhere', 'wana']",0
"['ya', 'going', 'mum', 'dad', 'coming', 'brekkie', 'guess', 'coming', 'luch']",0
"['pics', 'bunz', 'wan', 'na', 'see', 'omg', 'coming', 'didnt', 'flood', 'muj', 'lol', 'would', 'get', 'yahoo', 'get', 'msn']",0
"['wheres', 'qs', 'im', 'getting', 'lol']",0
"['wheres', 'crown', 'puts', 'crown', 'head']",0
"['wheres', 'rza', 'rissa', 'mia', 'lil', 'shell', 'back']",0
"['wheres', 'funniest', 'best', 'place', 'u', 'ever', 'hid', 'like', 'closet', 'etc', 'dads', 'car', 'lmao']",0
"['whether', 'intentional', 'u', 'hurt', 'people', 'dont', 'know', 'going', 'seems', 'like', 'dont', 'even', 'mean']",0
"['card', 'wish', 'people', 'would', 'play', 'anymore', 'cuz', 'find', 'higly', 'annoying', 'stupid', 'example', 'could', 'racial', 'political', 'menatl', 'etc', 'v', 'card', 'joxx', 'ahh', 'non', 'bothers', 'really']",0
"['contact', 'talk', 'wil', 'baby', 'bunz', 'wifey', 'lady']",0
"['contact', 'floods', 'page', 'dear', 'lol', 'blond', 'princess']",0
"['prefer', 'make', 'money', 'good', 'time', 'cant', 'choose']",0
"['end', 'roscommon', 'stay', 'closer', 'clendon', 'closer', 'browns', 'rd', 'near', 'bp', 'closer', 'clendon', 'lived', 'year', 'flew', 'lol', 'u', 'go', 'jc']",0
"['better', 'love', 'hate', 'hate', 'u', 'love', 'hate', 'love']",0
"['one', 'song', 'comes', 'mind', 'think', 'r', 'dnt', 'say', 'obssessed', 'loser', 'lmao', 'ahh', 'hmm', 'ok', 'ill', 'post', 'itr', 'r', 'http', 'www', 'youtube', 'com', 'watch', 'v', 'tvejb92ld48r', 'r', 'yes', 'also', 'excuse', 'listen', 'dd']",0
"['worse', 'losing', 'close', 'friend', 'boyfriend', 'girlfriend', 'losing', 'girlfriend']",0
"['favorite', 'body', 'part', 'human', 'body', 'lips', 'cause', 'mad', 'sexxii', 'soft', 'biteable', 'p']",0
"['picr', 'changed', 'already']",0
"['restaurant', 'better', 'food', 'chinese', 'buffet', 'lovely', 'delicious', 'friendlys', 'everyone', 'loves', 'u00a0', 'ima', 'say', 'mounties', 'best', 'dannies', 'high']",0
"['way', 'water', 'flow', 'drain', 'toilet', 'oz', 'think', 'opposite', 'cause', 'magnetic', 'field', 'anti', 'clock', 'wise']",0
"['dancing', 'partner', 'would', 'let', 'guy', 'girl', 'cut', 'yup', 'dont', 'see']",0
"['sending', 'previous', 'question', 'got', 'error', 'message', 'heck', 'mean', 'always', 'come', ""'home"", 'ask', 'questions', ""'ask"", 'question', 'message', 'pops', 'lol', '0', '0', 'confussed', 'muj', 'lol']",0
"['hehe', 'essaychayywyy', 'u2665s', 'geeemmayysee']",0
"['best', 'friends', 'rissa', 'trebla', 'kazza', 'bestfriend', 'kara', 'automatically', 'become', 'bff', 'cause', 'dating']",0
"['dominant', 'one', 'relationship', 'guy', 'girl', 'know', 'p']",0
"['u', 'love', 'omg', 'new', 'p', 'told', 'cause', 'new', 'anond', 'lmao', 'geek']",0
"['like', 'going', 'boyz', 'girls', 'mix', 'hello', 'mista', 'spammer', 'kinda', 'depends', 'close', 'gurl', 'friends', 'close', 'guy', 'frends', 'dont', 'really', 'mix', 'though', 'like', 'clash']",0
"['miss', 'willzzie']",0
"['fashion', 'sense', 'apparently', 'girl', 'lol', 'lmao', 'hmm', 'wounder', 'u', 'lol', 'comment']",0
"['work', 'tomorrow', 'monday', 'tuesday', 'didnt', 'work', 'tuesday', 'know', 'day', 'go', 'see', 'baby', 'boii']",0
"['artist', 'havent', 'seen', 'concert', 'really', 'want', 'pain', 'pink']",0
"['guy', 'pik', 'behind', 'u', 'trebla', 'u', 'asked', 'like', 'months', 'months', 'ago', 'lol', 'birthday', 'girls', 'dad']",0
"['oldest', 'person', 'family', 'im', 'going', 'say', 'dad', 'dont', 'think', 'nly', 'person', 'comes', 'mind', 'moment', 'hes', '52']",0
"['favorite', 'person', 'go', 'tell', 'u', 'kill', 'u']",0
"['peanut', 'butter', 'jelly', 'one', 'gives', 'u', 'butterfly', 'feelings', 'belly', 'willzzie', 'u2665']",0
"['willzie', 'hes', 'boii']",0
"['inspires', 'keep', 'pushing', 'world', 'dad']",0
"['makes', 'u', 'laugh', 'zoowill', 'xxxrissalee', 'geeemmayysee', 'trebla', 'bunz']",0
"['hail', 'nancy', 'mista', 'flintst0nes', 'frend']",0
"['hail', 'richard', 'aldington', 'richard', 'aldington', 'probably', 'best', 'known', 'one', 'first', 'three', 'imagist', 'poets', 'along', 'ezra', 'pound', 'h', 'around', 'fall', '1912', 'london', 'pound', 'proclaimed', 'two', 'good', 'friends', 'three', 'original', 'imagists', 'instrumental', 'getting', 'early', 'poems', 'aldington', 'h', 'published', 'poetry', 'magazine', 'edited', 'pound', 'friend', 'harriet', 'monroe', 'chicago', 'three', 'poets', 'established', 'set', 'principles', 'guide', 'writings', 'pound', 'recorded', 'retrospect', 'literary', 'essays', 'ezra', 'pound', 'london', 'faber', 'faber', '1954', 'r', 'r', 'r', 'spring', 'early', 'summer', '1912', 'h', 'richard', 'aldington', 'decided', 'agreed', 'upon', 'three', 'principles', 'following', 'r', '1', 'direct', 'treatment', ""'thing"", 'whether', 'subjective', 'objective', 'r', '2', 'use', 'absolutely', 'word', 'contribute', 'presentation', 'r', '3', 'regarding', 'rhythm', 'compose', 'sequence', 'musical', 'phrase', 'sequence', 'metronome', 'r', 'r', 'yes', 'stole', 'google', 'shoot']",0
"['sexiest', 'man', 'alive', 'paul', 'walker', 'tyrese']",0
"['took', 'pix', 'background', 'dp', 'brother']",0
"['usually', 'floods', 'page', 'gabe', 'blond', 'princess']",0
"['would', 'win', 'gmac', 'gmac', 'city', 'roads', 'gmac', 'city', 'roads', 'lol', 'prolly']",0
"['would', 'win', 'gmac', 'swimming', 'mee', 'lol']",0
"['would', 'win', 'gmac', 'blind', 'race', 'gmac']",0
"['would', 'win', 'gmac', 'german', 'autoban', 'ahve', 'car', 'course', 'smoke', 'two', 'farrr']",0
"['would', 'win', 'gmac', 'burrito', 'fight', 'gmac', 'lol']",0
"['would', 'win', 'gmac', 'bicycle', 'gmac']",0
"['would', 'win', 'gmac', 'sydney', 'city', 'roads', 'lmfao', 'far']",0
"['would', 'win', 'gmac', 'track', 'durr']",0
"['would', 'like', 'meet', 'could', 'meet', 'anyone', 'world', 'r', 'brian', 'trebla', 'rissa']",0
"['gon', 'na', 'call', 'ghost', 'busters', 'remember', 'lol', 'lmao', 'watched', 'think', 'lmao', 'casper', 'craze', 'lol']",0
"['crushing', 'moment', 'know', 'know', 'dont', 'wana', 'name', 'anyone']",0
"['bf', 'whos', 'asking']",0
"['whod', 'u', 'love', 'da', 'dd', 'love', 'lol']",0
"['whoop', 'cheating', 'ways', 'working', 'stupid', 'thing', 'wonder', 'work', 'last', 'night', 'bout', 'begin', 'butterfly', 'inspired', 'question', 'roll', 'lmbo', 'formspring', 'would', 'let', 'oh', 'like', 'butterflies', 'yay', 'know', 'bewear', 'lol', 'like', 'butterflys', 'wouldnt', 'hang', 'room']",0
"['whoop', 'nets', 'working', 'fun', 'times', 'xd', 'first', 'question', 'spamnation', 'session', 'xd', 'signed', 'formspring', 'signing', 'lotus', 'notes']",0
"['whos', 'little', 'gilr', 'inthe', 'pic', 'adorable', 'niece']",0
"['whos', 'favorite', 'singer', 'band', 'many', 'cant', 'choose']",0
"['whos', 'fave', 'artist', 'ill', 'tell', 'u', 'like', 'pretty', 'much', 'sum', 'like', 'rap', 'r', 'n', 'b', 'slow', 'jams', 'oldies']",0
"['whos', 'favourite', 'artist', 'pain', 'mariah', 'carey', 'aaradhna', 'frisco', 'savage', 'dei', 'hamo', 'king', 'kapisi', 'scribe', 'aww', 'theres', 'heaps', 'cant', 'list']",0
"['whose', 'anon', 'wants', 'commit', 'suicide', 'hmm', 'think', 'thats', 'call', 'anon', 'cause', 'dont', 'wana', 'known', 'dont', 'account']",0
"['wht', 'ur', 'biggest', 'xxx', 'fantasy', 'comment']",0
"['cats', 'free', 'dogs', 'cost', 'money', 'pussys', 'free', 'ovs', 'reasons', 'cheap', 'ass', 'r', 'b', 'tc']",0
"['people', 'hooked', 'maccas', 'kfc', 'bk', 'cause', 'easy', 'access']",0
"['always', 'formspring', 'cause', 'dont', 'go', 'ding', 'ding', 'buzzz', 'lmao']",0
"['lost', 'girly', 'lmao', 'early', 'im', 'ment', 'work', 'already', 'im', 'going', 'today', 'im', 'waiting', 'willzzie', 'get', 'home']",0
"['sighing', 'darling', 'im', 'always', 'sighing', 'lol', 'reason', 'behind']",0
"['gangtser', 'cause', 'taught']",0
"['arnt', 'u', 'anywher', 'whats', 'mean', 'aint']",0
"['bother', 'posting', 'one', 'said', 'going', 'bed', 'i', ""'m"", 'work', 'ya', 'know', 'told', 'post', 'err', 'tinng', 'hits', 'inbox']",0
"['ca', 'beat', 'game', 'asking', 'questions', 'cause', 'im', 'good']",0
"['choose', 'name', 'zooshay', 'zoowill', 'chose']",0
"['give', 'niece', 'black', 'eye', 'sen', 'bed', 'hungry', 'lmao', 'lmao', 'told', 'bed', 'cages', 'water', 'bowels', 'worried', 'cause', 'usually', 'awake', 'leave', 'work', 'today', 'peep', 'lol', 'dork']",0
"['aussie', 'beautiful', 'eyes', 'cause', 'amricans', 'see', 'like', 'dd']",0
"['people', 'say', 'pete', 'sake', 'hail', 'pete', 'cause', 'likes', 'verbally', 'abused', 'hes', 'attention', 'seeking', 'guy', 'behind', 'p']",0
"['ppl', 'get', 'jealous', 'dont', 'know', 'think', 'say', 'girl', 'dates', 'guy', 'shes', 'talking', 'another', 'guy', 'longest', 'time', 'friends', 'another', 'girl', 'rolls', 'starts', 'talking', 'guy', 'girlls', 'friend', 'trying', 'serious', 'convo', 'distracted', 'taking', 'time', 'reply', 'maybe', 'dont', 'know', 'holy', 'haha']",0
"['psychics', 'ask', 'name', 'know', 'right', 'psychics', 'lmao', 'aint', 'ment', 'know', 'already', 'lol']",0
"['men', 'want', 'baby', 'like', 'several', 'diff', 'women', 'cause', 'think', 'genes', 'diff', 'diff', 'women', 'like', 'kids', 'get', 'sexxia', 'progresses']",0
"['zoo', 'front', 'names', 'two', 'like', 'zoo', 'animals', 'something', 'lmfao', 'yes', 'zoo', 'animals', 'zoo', 'babies', 'zoo', 'err', 'thing', 'especially', 'zoo', 'animal', 'games', 'lmao']",0
"['follow', 'follow', 'u', 'reason', 'ur', 'ya', 'contact']",0
"['love', 'hurt', 'love', 'dont', 'hurt', 'feelings', 'hurt', 'getting', 'confused', 'love', 'happiness', 'eternity']",0
"['net', 'fail', 'cause', 'sux']",0
"['spam', 'lmao', 'spam', 'cause', 'wanted', 'lol']",0
"['batman', 'considered', 'superhero', 'powers', 'cause', 'hes', 'super', 'sexxii']",0
"['wo', 'mobile', 'formspring', 'let', 'submit', 'answers', 'aww', 'noo', 'send', 'ill', 'check', 'wont', 'send', 'back', 'lmao']",0
"['would', 'one', 'hate', 'u', 'idea', 'well', 'ill', 'let', 'u', 'know', 'find']",0
"['say', 'hurt', 'cuz', 'yousaid', 'u', 'wish', 'didnt', 'know', 'u', 'im', 'sorry', 'know', 'well', 'thats']",0
"['windoes', 'break', 'u', 'turn', 'past', '5', 'stereo', 'nah', 'bullet', 'proof', 'handle', 'anything']",0
"['win', 'u', 'gmac', 'eating', 'contest', 'gmac']",0
"['useing', 'msn', 'fs', 'mm']",0
"['ton', 'soup', 'u', 'like', 'think', 'lol', 'im', 'soup', 'girl']",0
"['woo', 'hooo', 'wireless', 'wifi', 'printer', 'installed', 'working', 'yay', 'congratumalations']",0
"['worst', 'dream', 'hospital', 'dreams', 'worst', 'dreams']",0
"['would', 'missed', 'deactived', 'fs', 'account', 'yeah']",0
"['would', 'stick', 'auto', 'stick']",0
"['would', 'u', 'end', 'heaven', 'hell', 'purgatory', 'limbo', 'feeling', 'slight', 'feeling']",0
"['would', 'u', 'ever', 'consider', 'sailing', 'around', 'world', 'yacht', 'yes', 'experienced', 'person']",0
"['would', 'u', 'ever', 'marry', 'someone', 'terminally', 'ill', 'yes', 'together', 'long', 'time', 'yes']",0
"['would', 'u', 'live', 'farm', 'way', 'really', 'would', 'guess']",0
"['would', 'u', 'live', 'island', 'would', 'love', 'live', 'island', 'leave', 'round', 'hurricane', 'season', 'come', 'back', 'aussie', 'bush', 'fires', 'lmao', 'dont', 'know', 'whats', 'worse', 'p']",0
"['would', 'u', 'want', 'nice', 'tan', 'pale', 'skin', 'well', 'burn', 'peel']",0
"['would', 'yo', 'ever', 'make', 'love', 'ocean', 'yes', 'would']",0
"['would', 'dress', 'first', 'date', 'r', 'depends', 'going', 'general', 'im', 'looking', 'ok']",0
"['would', 'ever', 'date', 'married', 'guy', 'telling', 'something', 'baby', 'lady', 'im', 'coming', 'right']",0
"['would', 'ever', 'die', 'hair', 'stange', 'color', 'like', 'bright', 'purple', 'pink', 'lol', 'dont']",0
"['would', 'ever', 'go', 'sky', 'diving', 'im', 'afraid', 'heights', 'id', 'trooper', 'try']",0
"['would', 'ever', 'go', 'snowboarding', 'r', 'yes', 'taught', 'snowboard', 'fully', 'filly', 'clothed', 'lol', 'hate', 'cold']",0
"['would', 'fake', 'orgasim', 'lol', 'dont', 'think', 'cant', 'remember', 'everytime', 'iv', 'actually', 'sex', 'ive', 'either', 'fallen', 'asleep', 'lmao', 'kidn']",0
"['would', 'give', 'homeless', 'person', 'cpr', 'dying', 'r', 'lmao', 'asked', 'question', 'yes', 'would', 'believe', 'mouth', 'thingy', 'course']",0
"['would', 'give', 'life', 'president', 'nope', 'hes', 'jerk', 'wait', 'u', 'mean', 'priminister', 'right', 'shes', 'jerk']",0
"['would', 'like', 'candy', 'chocolate', 'chocolate']",0
"['would', 'like', 'bigger', 'boobs', 'r', 'r', 'lmao', 'im', 'content', 'thank']",0
"['would', 'like', 'travel', 'ever', 'thought', 'e', 'plan', 'e', 'next', 'year', 'wan', 'na', 'travelling', 'buddy', 'xd', 'wana', 'come', 'sure', 'mad', 'fun', 'really', 'really', 'wana', 'go', 'dubai', 'mista', 'planning', 'speak', 'want', 'travel', 'world', 'skip', 'places', 'ill', 'tell', 'ones', 'later', 'lol', 'yeh', 'deal', 'travel', 'parters', 'onn']",0
"['would', 'mind', 'boyfriend', 'went', 'party', 'without', 'r', 'nope', 'dont', 'mind', 'stuff', 'without', 'well']",0
"['would', 'prefer', 'go', 'quiet', 'talkative', 'person', 'well', 'u', 'talk', 'kinda', 'lmao', 'talkative', 'guy']",0
"['would', 'rather', 'become', 'geek', 'life', 'days', 'world', 'warcraft', 'work', 'job', 'minimum', 'wage', '50', 'work', 'minimum', 'wage']",0
"['would', 'rather', 'put', 'pornographice', 'photo', 'internet', 'forever', 'let', 'petty', 'feel', 'ya', 'touch', 'xrated', 'places', 'ue113', 'internet', 'think', 'dont', 'know', 'thats', 'hard', 'one', 'lol']",0
"['would', 'rather', 'run', 'thru', '3', 'giant', 'sheets', 'glass', 'barefoot', 'would', 'rather', 'someone', 'shoot', 'every', 'joint', 'body', 'till', 'none', 'joints', 'left', 'happening', 'shotgun', 'id', 'walk', 'glass']",0
"['would', 'slap', 'random', 'person', '10million', 'dollars', 'nope', 'dont', 'hit', 'im', 'verbal']",0
"['would', 'tattoo', 'name', 'upper', 'arm', 'r', 'second', 'tattoo', 'ur', 'others', 'name', 'ur', 'arm', 'sigh', 'brake']",0
"['would', 'watch', 'movie', 'based', 'michaels', 'jacksons', 'smooth', 'criminal', 'song', 'fan', 'like', 'music', 'big']",0
"['wow', 'know', 'america', 'term', 'coon', 'pretty', 'harsh', 'racist', 'bigot', 'term', 'black', 'person', 'racoon', 'dark', 'face', 'might', 'well', 'call', 'nggr', 'one', 'uses']",0
"['wow', 'feel', 'great', 'happened', 'lol', 'u', 'rush', 'life', 'without']",0
"['wow', 'brain', 'shotr', 'ill', 'shot', 'lmao']",0
"['wtf', 'cut', 'wires', 'silly', 'rabbits', 'name', 'guys', 'telephone', 'companies', 'im', 'iinet', 'telstra', 'similar', 'telecom', 'lol', 'optus', 'hmm', 'theres', 'cant', 'member', 'aww', 'vodafone', 'yehhh', 'boi', 'hmm', 'virgin', 'boost', 'dam', 'think', 'thats']",0
"['wud', 'wrong', 'break', 'brother', 'n', 'gf', 'cud', 'somehow', 'would', 'reason', 'wanting', 'apart']",0
"['wud', 'u', 'embarrassed', 'let', 'ur', 'famly', 'read', 'posts', 'questions', 'ever', 'read', 'even', 'know', 'u', 'use', 'fs', 'yeah', 'sister', 'reading', 'mine', 'right', 'shes', 'interested', 'stuff']",0
"['wud', 'u', 'break', 'law', 'keep', 'ur', 'mate', 'leaving', 'u', 'would', 'love', 'happiness']",0
"['wud', 'u', 'break', 'law', 'keep', 'ur', 'mate', 'leaving', 'u', 'shot', 'yeh', 'dieing', 'yeah']",0
"['wud', 'u', 'date', 'asian', 'date', 'guys', 'make', 'laugh', 'get', 'along', 'peeps', 'respectful', 'understanding', 'family', 'orientated', 'good', 'head', 'shoulders', 'answer', 'question', 'lol']",0
"['wud', 'u', 'rather', 'licked', 'bitten', 'sucked', 'bitten', 'set', 'mood']",0
"['wud', 'u', 'rather', 'marshmellow', 'stuck', 'ur', 'skin', 'chocolate', 'chocolate']",0
"['wud', 'u', 'rather', 'lick', 'toe', 'finger', 'face', 'neck', 'back', 'rather', 'lick', 'lolliepop']",0
"['wuddup', 'gangstaaa', 'watd', 'doo', 'wat', 'u']",0
"['wut', 'bra', 'u', 'got', 'pimps', 'hoes']",0
"['wut', 'kinda', 'panties', 'u', 'got', 'hoes', 'pimps']",0
"['wut', 'u', 'fav', 'car', 'r34', 'skyline']",0
"['wut', 'u', 'fav', 'car', 'skyline', 'r34']",0
"['wut', 'u', 'faves', 'type', 'asian', 'r', 'like', 'im', 'hater', 'p']",0
"['wut', 'u', 'rambling', ""'bout"", 'lol', 'u', 'make', 'eyez', 'hurt', 'tryin', 'unda', 'stand', 'ne', 'wayz', 'talk', 'ya', 'lataz', 'dont', 'know', 'im', 'sane', 'enough', 'know', 'talk', 'u']",0
"['get', 'ym', 'without', 'saying', 'hi', 'didnt', 'know', 'till', 'got']",0
"['u', 'mad', 'coming', 'im', 'ahh', 'hmm', 'yeh', 'im', 'sorry', 'blank']",0
"['put', 'shiz', 'bak', 'ftw', 'lmao', 'going', 'look']",0
"['ya', 'know', 'get', 'iphone', '4', 'face', 'time', 'see', 'people', 'talking', 'phone', 'like', 'video', 'calling']",0
"['yahoo', 'aim', 'non', 'msn', 'lol']",0
"['yakka', 'hard', 'yakka', 'brand', 'clothes', 'lol']",0
"['yeah', 'heard', 'dial', '111', 'still', 'goes', 'lol', 'wonder', 'dialled', '000', 'would', 'still', 'go', 'lol', 'lol', 'dare', 'u', 'try', 'lol']",0
"['yeah', 'lol', 'work', 'nz', 'schoold', 'mostly']",0
"['yeah', 'lol', 'hold', 'noo']",0
"['yeah', 'get', 'one', 'forrealies', 'okay', 'babe', 'contract', 'almost', 'kooliesss']",0
"['yeah', 'remember', 'last', 'night', 'partying', 'night', 'long', 'ahahahaha', 'hmm', 'wish']",0
"['yeah', 'mean', 'voice', 'ausssies', 'sound', 'awesome', 'youtubed', 'lol', 'well', 'like', 'ur', 'guys', 'american', 'accents', 'mad', 'sexxii']",0
"['yeah', 'home', 'hmm', 'okies']",0
"['yellow', 'purple', 'purple']",0
"['yep', 'like', 'also', 'hardcore', 'p', 'downloaded', 'cool', 'deep', 'though', 'really', 'deep']",0
"['yep', 'video', 'calling', 'yeh', 'thats', 'awsumness']",0
"['yep', 'finally', 'txt', 'back', 'lol', 'maybe', 'go', 'idunno', 'lmao', 'yeh', 'member', 'wat', 'said', 'well']",0
"['yeps', 'one', 'one', 'got', 'buzzed', 'caipirinha', 'thin', 'called', 'tha', 'brazialin', 'peruvian', 'lol', 'lmao', 'well', 'wea', 'u']",0
"['yes', 'dress', 'jsut', 'found', 'birthday', 'girl', 'speen', '5', 'g', 'outfit', 'stuff', 'lol', 'go', 'girl', 'omg', 'muj', 'lol', 'wooow', 'spend', '5', 'gs', 'r', 'lol']",0
"['yes', 'like', 'lmao', 'silly', 'thank', 'lol']",0
"['yes', 'meet', 'ironic', 'met', 'lmao']",0
